race_id,race_name,year,month,date_label,category,race_type,race_country,race_subtitle,finishers,scoring_places,winner_points,top10_points,total_points,gc_scoring_places,gc_winner_points,gc_top10_points,gc_total_points,stage_count,stage_pages_parsed,stage_pages_missing,stage_scoring_places,stage_winner_points,stage_top10_points,stage_total_points,gc_points_share,stage_points_share,startlist_size,experienced_riders,total_startlist_starts,total_startlist_wins,total_startlist_podiums,total_startlist_top10s,total_field_form,top10_field_form,avg_top10_field_form,finish_rate,points_per_top10_form,points_per_total_form
161,Tour of Leuven,2021,8,15.08,1.1,One-day,Belgium,"UCI, One-day race, 15th August 2021, Belgium",143,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,143,143,258.0,3.0,6.0,25.0,65.8,33.699999999999996,3.3699999999999997,1.0,16.023738872403563,9.27051671732523
71,Tour of Norway,2021,8,19.08-22.08,2.Pro,Stage race,Norway,"UCI, Stage race, 19th -22nd August 2021, Norway",113,52,280.0,1055.0,1260.0,40,200.0,915.0,1120.0,4,4,0,12,80.0,140.0,140.0,0.8888888888888888,0.1111111111111111,113,113,185.0,3.0,6.0,19.0,52.5,33.0,3.3,1.0,31.96969696969697,24.0
197,Volta a Portugal,2021,8,04.08-15.08,2.1,Stage race,Portugal,"UCI, Stage race, 4th -15th August 2021, Portugal",126,58,279.0,782.0,852.0,25,125.0,540.0,610.0,11,11,0,33,154.0,242.0,242.0,0.715962441314554,0.284037558685446,126,126,382.0,6.0,19.0,54.0,129.19999999999996,87.7,8.77,1.0,8.916761687571265,6.594427244582046
192,Vuelta a Burgos,2021,8,03.08-07.08,2.Pro,Stage race,Spain,"UCI, Stage race, 3rd  -7th August 2021, Spain",146,55,300.0,1090.0,1295.0,40,200.0,915.0,1120.0,5,5,0,15,100.0,175.0,175.0,0.8648648648648649,0.1351351351351351,146,146,291.0,2.0,8.0,26.0,69.10000000000001,37.39999999999999,3.7399999999999993,1.0,29.144385026737975,18.740955137481908
10204,Antwerp Port Epic,2021,9,12.09,1.1,One-day,Belgium,"UCI, One-day race, 12th September 2021, Belgium",122,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,122,122,202.0,3.0,8.0,18.0,55.19999999999998,33.99999999999999,3.3999999999999995,1.0,15.882352941176476,11.050724637681164
231,Circuit Franco-Belge,2021,9,29.09,1.Pro,One-day,Belgium,"UCI, One-day race, 29th September 2021, Belgium",163,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,163,163,375.0,5.0,11.0,37.0,100.5,46.9,4.6899999999999995,1.0,19.50959488272921,11.144278606965177
15075,Classic Grand Besançon Doubs,2021,9,03.09,1.1,One-day,France,"UCI, One-day race, 3rd  September 2021, France",145,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,145,145,145.0,1.0,3.0,10.0,30.500000000000004,17.0,1.7,1.0,31.764705882352946,19.999999999999996
160,Coppa Sabatini,2021,9,16.09,1.Pro,One-day,Italy,"UCI, One-day race, 16th September 2021, Italy",126,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,126,126,280.0,7.0,20.0,40.0,109.0,70.89999999999999,7.089999999999999,1.0,12.90550070521862,10.275229357798166
171,GP d'Isbergues,2021,9,19.09,1.1,One-day,France,"UCI, One-day race, 19th September 2021, France",122,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,122,122,264.0,3.0,8.0,26.0,69.39999999999999,37.8,3.78,1.0,14.285714285714285,8.789625360230549
146,GP de Denain,2021,9,21.09,1.Pro,One-day,France,"UCI, One-day race, 21st September 2021, France",132,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,132,132,263.0,5.0,10.0,29.0,80.30000000000001,45.2,4.5200000000000005,1.0,20.24336283185841,13.94769613947696
92,GP de Fourmies,2021,9,12.09,1.Pro,One-day,France,"UCI, One-day race, 12th September 2021, France",150,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,150,150,311.0,4.0,12.0,36.0,91.1,49.9,4.99,1.0,18.336673346693388,12.29418221734358
4025,Giro della Toscana,2021,9,15.09,1.1,One-day,Italy,"UCI, One-day race, 15th September 2021, Italy",126,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,126,126,226.0,2.0,5.0,18.0,51.6,27.1,2.71,1.0,19.926199261992625,11.821705426356589
444,Gooikse Pijl,2021,9,19.09,1.1,One-day,Belgium,"UCI, One-day race, 19th September 2021, Belgium",135,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,135,135,248.0,3.0,7.0,22.0,62.79999999999999,34.699999999999996,3.47,1.0,15.561959654178676,9.713375796178346
93,Grand Prix de Wallonie,2021,9,15.09,1.Pro,One-day,Belgium,"UCI, One-day race, 15th September 2021, Belgium",135,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,135,135,292.0,5.0,15.0,41.0,100.2,65.89999999999999,6.589999999999999,1.0,13.884673748103188,11.177644710578845
167,Kamp. van Vlaanderen,2021,9,17.09,1.1,One-day,Belgium,"UCI, One-day race, 17th September 2021, Belgium",155,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,155,155,288.0,3.0,11.0,36.0,84.80000000000001,49.5,4.95,1.0,10.909090909090908,7.193396226415094
68,Memorial Pantani,2021,9,18.09,1.1,One-day,Italy,"UCI, One-day race, 18th September 2021, Italy",159,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,159,159,310.0,4.0,12.0,33.0,88.00000000000001,52.8,5.28,1.0,10.227272727272728,6.931818181818181
380,Okolo Slovenska,2021,9,15.09-19.09,2.1,Stage race,Slovakia,"UCI, Stage race, 15th -19th September 2021, Slovakia",144,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,144,144,290.0,2.0,6.0,19.0,60.0,28.299999999999997,2.8299999999999996,1.0,22.96819787985866,12.0
170,Omloop van het Houtland,2021,9,23.09,1.1,One-day,Belgium,"UCI, One-day race, 23rd  September 2021, Belgium",112,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,112,112,213.0,3.0,11.0,28.0,69.3,44.3,4.430000000000001,1.0,12.189616252821668,8.802308802308803
949,Paris-Chauny,2021,9,26.09,1.1,One-day,France,"UCI, One-day race, 26th September 2021, France",123,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,123,123,216.0,3.0,7.0,20.0,57.599999999999994,31.09999999999999,3.109999999999999,1.0,17.363344051446948,10.59027777777778
168,SUPER 8 Classic,2021,9,18.09,1.Pro,One-day,Belgium,"UCI, One-day race, 18th September 2021, Belgium",135,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,135,135,243.0,4.0,10.0,25.0,71.3,42.0,4.2,1.0,21.785714285714285,15.70827489481066
37,Tour de Luxembourg,2021,9,14.09-18.09,2.Pro,Stage race,Luxembourg,"UCI, Stage race, 14th -18th September 2021, Luxembourg",126,55,300.0,1090.0,1295.0,40,200.0,915.0,1120.0,5,5,0,15,100.0,175.0,175.0,0.8648648648648649,0.1351351351351351,126,126,209.0,2.0,8.0,26.0,60.900000000000006,33.300000000000004,3.3300000000000005,1.0,32.73273273273273,21.26436781609195
162,Tour du Doubs,2021,9,05.09,1.1,One-day,France,"UCI, One-day race, 5th September 2021, France",137,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,137,137,320.0,3.0,14.0,47.0,102.0,52.6,5.26,1.0,10.26615969581749,5.980392156862745
1285,Tour du Jura,2021,9,04.09,1.1,One-day,France,"UCI, One-day race, 4th September 2021, France",146,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,146,146,189.0,1.0,5.0,13.0,39.900000000000006,19.600000000000005,1.9600000000000004,1.0,27.551020408163257,15.288220551378444
45,Tour of Britain,2021,9,05.09-12.09,2.Pro,Stage race,Great Britain,"UCI, Stage race, 5th -12th September 2021, Great Britain",107,61,340.0,1160.0,1365.0,40,200.0,915.0,1120.0,8,7,1,21,140.0,245.0,245.0,0.8205128205128205,0.1794871794871795,107,107,223.0,2.0,7.0,27.0,62.3,35.0,3.5,1.0,33.142857142857146,21.91011235955056
205,Trofeo Matteotti,2021,9,19.09,1.1,One-day,Italy,"UCI, One-day race, 19th September 2021, Italy",133,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,133,133,247.0,3.0,9.0,24.0,66.7,36.8,3.68,1.0,14.673913043478262,9.14542728635682
549,Turul Romaniei,2021,9,31.08-05.09,2.1,Stage race,Romania,"UCI, Stage race, 31st August-5th September 2021, Romania",99,43,209.0,672.0,742.0,25,125.0,540.0,610.0,6,6,0,18,84.0,132.0,132.0,0.8221024258760108,0.1778975741239892,99,99,149.0,3.0,7.0,23.0,53.9,36.2,3.62,1.0,18.56353591160221,13.766233766233766
159,Binche-Chimay-Binche,2021,10,05.10,1.1,One-day,Belgium,"UCI, One-day race, 5th October 2021, Belgium",120,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,120,120,268.0,3.0,10.0,30.0,75.8,44.7,4.470000000000001,1.0,12.080536912751676,8.047493403693931
182,Boucles de l'Aulne,2021,10,17.10,1.1,One-day,France,"UCI, One-day race, 17th October 2021, France",98,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,98,98,185.0,1.0,8.0,21.0,50.5,30.1,3.01,1.0,17.940199335548176,12.07920792079208
773,CRO Race,2021,10,28.09-03.10,2.1,Stage race,Croatia,"UCI, Stage race, 28th September-3rd October 2021, Croatia",134,43,209.0,672.0,742.0,25,125.0,540.0,610.0,6,6,0,18,84.0,132.0,132.0,0.8221024258760108,0.1778975741239892,134,134,187.0,2.0,4.0,18.0,46.7,25.6,2.56,1.0,26.25,15.88865096359743
154,Chrono des Nations,2021,10,17.10,1.1,One-day,France,"UCI, One-day race, 17th October 2021, France",24,24,125.0,540.0,607.0,24,125.0,540.0,607.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,24,24,51.0,3.0,7.0,24.0,45.10000000000001,40.900000000000006,4.090000000000001,1.0,13.202933985330072,13.458980044345896
124,Classic Loire Atlantique,2021,10,02.10,1.1,One-day,France,"UCI, One-day race, 2nd October 2021, France",134,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,134,134,245.0,2.0,7.0,18.0,55.5,29.299999999999997,2.9299999999999997,1.0,18.430034129692835,10.99099099099099
262,Coppa Agostoni,2021,10,11.10,1.1,One-day,Italy,"UCI, One-day race, 11th October 2021, Italy",112,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,112,112,238.0,4.0,10.0,27.0,72.79999999999998,44.7,4.47,1.0,12.08053691275168,8.379120879120881
196,Coppa Bernocchi,2021,10,04.10,1.Pro,One-day,Italy,"UCI, One-day race, 4th October 2021, Italy",170,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,170,170,306.0,3.0,7.0,21.0,67.6,36.0,3.6,1.0,25.416666666666668,16.56804733727811
183,Giro del Veneto,2021,10,13.10,1.1,One-day,Italy,"UCI, One-day race, 13th October 2021, Italy",126,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,126,126,140.0,1.0,3.0,10.0,30.000000000000007,17.1,1.7100000000000002,1.0,31.57894736842105,20.33333333333333
29,Giro dell'Emilia,2021,10,02.10,1.Pro,One-day,Italy,"UCI, One-day race, 2nd October 2021, Italy",162,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,162,162,398.0,6.0,18.0,49.0,124.8,69.6,6.959999999999999,1.0,13.146551724137932,8.974358974358973
11248,Giro di Sicilia,2021,10,28.09-01.10,2.1,Stage race,Italy,"UCI, Stage race, 28th September-1st October 2021, Italy",138,37,181.0,628.0,698.0,25,125.0,540.0,610.0,4,4,0,12,56.0,88.0,88.0,0.8739255014326648,0.1260744985673352,138,138,162.0,2.0,4.0,11.0,37.2,21.200000000000003,2.12,1.0,29.62264150943396,18.763440860215052
61,Gran Piemonte,2021,10,07.10,1.Pro,One-day,Italy,"UCI, One-day race, 7th October 2021, Italy",143,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,143,143,292.0,4.0,9.0,25.0,75.2,40.2,4.0200000000000005,1.0,22.761194029850746,14.893617021276595
180,Grand Prix du Morbihan,2021,10,16.10,1.Pro,One-day,France,"UCI, One-day race, 16th October 2021, France",103,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,103,103,209.0,5.0,12.0,29.0,76.89999999999998,55.7,5.57,1.0,16.427289048473966,14.564369310793245
89,Milano - Torino,2021,10,06.10,1.Pro,One-day,Italy,"UCI, One-day race, 6th October 2021, Italy",161,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,161,161,371.0,4.0,14.0,39.0,102.1,58.6,5.86,1.0,15.61433447098976,10.96963761018609
158,Münsterland Giro,2021,10,03.10,1.Pro,One-day,Germany,"UCI, One-day race, 3rd  October 2021, Germany",114,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,114,114,228.0,4.0,10.0,26.0,70.79999999999998,48.3,4.83,1.0,18.94409937888199,15.819209039548026
157,Paris - Bourges,2021,10,07.10,1.1,One-day,France,"UCI, One-day race, 7th October 2021, France",142,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,142,142,280.0,2.0,7.0,26.0,67.0,33.6,3.3600000000000003,1.0,16.07142857142857,9.1044776119403
28,Paris - Tours,2021,10,10.10,1.Pro,One-day,France,"UCI, One-day race, 10th October 2021, France",153,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,153,153,457.0,4.0,14.0,40.0,111.7,56.4,5.64,1.0,16.22340425531915,10.026857654431517
131,Ronde van Drenthe,2021,10,24.10,1.1,One-day,Netherlands,"UCI, One-day race, 24th October 2021, Netherlands",110,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,110,110,201.0,2.0,5.0,18.0,49.1,30.4,3.04,1.0,17.763157894736842,12.423625254582484
134,Route Adélie de Vitré,2021,10,01.10,1.1,One-day,France,"UCI, One-day race, 1st October 2021, France",136,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,136,136,240.0,5.0,14.0,32.0,85.0,56.9,5.6899999999999995,1.0,9.490333919156416,7.176470588235294
94,Tour de Vendée,2021,10,09.10,1.1,One-day,France,"UCI, One-day race, 9th October 2021, France",126,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,126,126,211.0,1.0,3.0,23.0,50.10000000000001,25.1,2.51,1.0,21.51394422310757,12.175648702594808
190,Tre Valli Varesine,2021,10,05.10,1.Pro,One-day,Italy,"UCI, One-day race, 5th October 2021, Italy",166,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,166,166,374.0,3.0,8.0,28.0,82.4,38.4,3.84,1.0,23.828125,13.592233009708735
15208,Veneto Classic,2021,10,17.10,1.1,One-day,Italy,"UCI, One-day race, 17th October 2021, Italy",121,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,121,121,121.0,1.0,3.0,10.0,28.1,17.0,1.7,1.0,31.764705882352946,21.70818505338078
507,Tour of Thailand,2021,12,01.12-06.12,2.1,Stage race,Thailand,"UCI, Stage race, 1st -6th December 2021, Thailand",85,43,209.0,672.0,742.0,25,125.0,540.0,610.0,6,6,0,18,84.0,132.0,132.0,0.8221024258760108,0.1778975741239892,85,85,185.0,2.0,6.0,26.0,56.49999999999999,37.1,3.71,1.0,18.11320754716981,13.13274336283186
97,GP la Marseillaise,2022,1,30.01,1.1,One-day,France,"UCI, One-day race, 30th January 2022, France",143,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,143,143,345.0,3.0,13.0,42.0,98.5,49.9,4.99,1.0,10.821643286573147,6.192893401015229
273,Trofeo Alcudia - Port d'Alcudia,2022,1,27.01,1.1,One-day,Spain,"UCI, One-day race, 27th January 2022, Spain",171,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,171,171,197.0,1.0,4.0,13.0,39.7,18.500000000000004,1.8500000000000003,1.0,29.189189189189182,15.365239294710326
274,Trofeo Andratx - Pollença,2022,1,29.01,1.1,One-day,Spain,"UCI, One-day race, 29th January 2022, Spain",171,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,171,171,300.0,4.0,10.0,32.0,84.0,48.9,4.89,1.0,11.042944785276074,7.261904761904762
271,Trofeo Calvià,2022,1,26.01,1.1,One-day,Spain,"UCI, One-day race, 26th January 2022, Spain",170,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,170,170,211.0,2.0,6.0,17.0,50.099999999999994,27.90000000000001,2.7900000000000005,1.0,19.354838709677416,12.175648702594811
83,Trofeo Palma,2022,1,30.01,1.1,One-day,Spain,"UCI, One-day race, 30th January 2022, Spain",173,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,173,173,299.0,3.0,8.0,27.0,73.9,35.3,3.53,1.0,15.29745042492918,8.254397834912043
100,Trofeo Serra Tramuntana,2022,1,28.01,1.1,One-day,Spain,"UCI, One-day race, 28th January 2022, Spain",173,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,173,173,353.0,8.0,19.0,38.0,116.3,73.69999999999999,7.369999999999999,1.0,7.327001356852104,5.2450558899398105
868,AlUla Tour,2022,2,01.02-05.02,2.1,Stage race,Saudi Arabia,"UCI, Stage race, 1st -5th February 2022, Saudi Arabia",96,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,96,96,109.0,1.0,4.0,11.0,28.9,19.1,1.91,1.0,34.031413612565444,24.913494809688583
129,Clasica de Almeria,2022,2,13.02,1.Pro,One-day,Spain,"UCI, One-day race, 13th February 2022, Spain",122,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,122,122,222.0,2.0,7.0,18.0,53.2,32.400000000000006,3.2400000000000007,1.0,28.240740740740737,21.05263157894737
16519,Clásica Jaén,2022,2,14.02,1.1,One-day,Spain,"UCI, One-day race, 14th February 2022, Spain",117,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,117,117,117.0,1.0,3.0,10.0,27.700000000000003,17.0,1.7,1.0,31.764705882352946,22.02166064981949
432,Faun Drome Classic,2022,2,27.02,1.Pro,One-day,France,"UCI, One-day race, 27th February 2022, France",146,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,146,146,341.0,4.0,11.0,40.0,97.1,52.0,5.2,1.0,17.596153846153847,11.53450051493306
121,Faun-Ardèche Classic,2022,2,26.02,1.Pro,One-day,France,"UCI, One-day race, 26th February 2022, France",146,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,146,146,367.0,2.0,11.0,44.0,97.7,47.400000000000006,4.74,1.0,19.30379746835443,11.463664278403275
84,Kuurne-Brussel-Kuurne,2022,2,27.02,1.Pro,One-day,Belgium,"UCI, One-day race, 27th February 2022, Belgium",169,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,169,169,565.0,4.0,16.0,57.0,141.5,54.0,5.4,1.0,16.944444444444443,7.915194346289753
16526,O Gran Camiño,2022,2,24.02-27.02,2.1,Stage race,Spain,"UCI, Stage race, 24th -27th February 2022, Spain",116,37,181.0,628.0,698.0,25,125.0,540.0,610.0,4,4,0,12,56.0,88.0,88.0,0.8739255014326648,0.1260744985673352,116,116,116.0,1.0,3.0,10.0,27.6,17.0,1.7,1.0,36.94117647058823,25.28985507246377
4396,Tour de La Provence,2022,2,10.02-13.02,2.Pro,Stage race,France,"UCI, Stage race, 10th -13th February 2022, France",105,52,280.0,1055.0,1260.0,40,200.0,915.0,1120.0,4,4,0,12,80.0,140.0,140.0,0.8888888888888888,0.1111111111111111,105,105,198.0,4.0,7.0,19.0,57.8,35.5,3.55,1.0,29.718309859154928,21.79930795847751
111,Tour des Alpes-Maritimes,2022,2,18.02-20.02,2.1,Stage race,France,"UCI, Stage race, 18th -20th February 2022, France",118,34,167.0,606.0,676.0,25,125.0,540.0,610.0,3,3,0,9,42.0,66.0,66.0,0.9023668639053254,0.0976331360946745,118,118,298.0,4.0,11.0,40.0,92.79999999999998,58.1,5.8100000000000005,1.0,10.430292598967297,7.284482758620691
450,Tour du Rwanda,2022,2,20.02-27.02,2.1,Stage race,Rwanda,"UCI, Stage race, 20th -27th February 2022, Rwanda",90,49,237.0,716.0,786.0,25,125.0,540.0,610.0,8,8,0,24,112.0,176.0,176.0,0.7760814249363868,0.2239185750636132,90,90,184.0,4.0,11.0,35.0,76.4,52.099999999999994,5.209999999999999,1.0,13.742802303262955,10.287958115183246
8472,Tour of Antalya,2022,2,10.02-13.02,2.1,Stage race,Turkey,"UCI, Stage race, 10th -13th February 2022, Turkey",157,37,181.0,628.0,698.0,25,125.0,540.0,610.0,4,4,0,12,56.0,88.0,88.0,0.8739255014326648,0.1260744985673352,157,157,224.0,1.0,5.0,14.0,44.400000000000006,21.1,2.1100000000000003,1.0,29.76303317535545,15.72072072072072
57,Tour of Oman,2022,2,10.02-15.02,2.Pro,Stage race,Oman,"UCI, Stage race, 10th -15th February 2022, Oman",102,58,320.0,1125.0,1330.0,40,200.0,915.0,1120.0,6,6,0,18,120.0,210.0,210.0,0.8421052631578947,0.1578947368421052,102,102,149.0,1.0,5.0,16.0,38.900000000000006,25.200000000000003,2.5200000000000005,1.0,44.64285714285714,34.19023136246786
319,Volta Comunitat Valenciana,2022,2,02.02-06.02,2.Pro,Stage race,Spain,"UCI, Stage race, 2nd -6th February 2022, Spain",159,55,300.0,1090.0,1295.0,40,200.0,915.0,1120.0,5,5,0,15,100.0,175.0,175.0,0.8648648648648649,0.1351351351351351,159,159,318.0,4.0,14.0,31.0,88.80000000000001,52.2,5.220000000000001,1.0,20.88122605363985,14.583333333333332
107,Volta ao Algarve,2022,2,16.02-20.02,2.Pro,Stage race,Portugal,"UCI, Stage race, 16th -20th February 2022, Portugal",167,55,300.0,1090.0,1295.0,40,200.0,915.0,1120.0,5,5,0,15,100.0,175.0,175.0,0.8648648648648649,0.1351351351351351,167,167,572.0,4.0,14.0,39.0,122.2,56.099999999999994,5.609999999999999,1.0,19.429590017825316,10.597381342062194
110,Vuelta a Andalucía,2022,2,16.02-20.02,2.Pro,Stage race,Spain,"UCI, Stage race, 16th -20th February 2022, Spain",141,55,300.0,1090.0,1295.0,40,200.0,915.0,1120.0,5,5,0,15,100.0,175.0,175.0,0.8648648648648649,0.1351351351351351,141,141,282.0,2.0,8.0,28.0,70.19999999999999,39.4,3.94,1.0,27.664974619289342,18.44729344729345
74,Vuelta a Murcia,2022,2,12.02,1.1,One-day,Spain,"UCI, One-day race, 12th February 2022, Spain",134,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,134,134,238.0,2.0,6.0,22.0,57.8,30.4,3.04,1.0,17.763157894736842,10.55363321799308
106,Étoile de Bessèges,2022,2,02.02-06.02,2.1,Stage race,France,"UCI, Stage race, 2nd -6th February 2022, France",147,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,147,147,335.0,4.0,15.0,36.0,96.5,54.0,5.4,1.0,12.037037037037036,7.461139896373057
123,Bredene Koksijde Classic,2022,3,18.03,1.Pro,One-day,Belgium,"UCI, One-day race, 18th March 2022, Belgium",132,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,132,132,312.0,4.0,9.0,31.0,83.20000000000002,44.3,4.43,1.0,20.654627539503387,13.461538461538458
125,Cholet Agglo Tour,2022,3,20.03,1.1,One-day,France,"UCI, One-day race, 20th March 2022, France",116,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,116,116,208.0,3.0,7.0,24.0,60.80000000000001,37.7,3.77,1.0,14.323607427055704,10.032894736842104
124,Classic Loire Atlantique,2022,3,19.03,1.1,One-day,France,"UCI, One-day race, 19th March 2022, France",109,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,109,109,208.0,4.0,9.0,19.0,60.8,35.900000000000006,3.5900000000000007,1.0,15.041782729805012,10.032894736842104
114,Coppi e Bartali,2022,3,22.03-26.03,2.1,Stage race,Italy,"UCI, Stage race, 22nd -26th March 2022, Italy",155,40,195.0,650.0,720.0,25,125.0,540.0,610.0,5,5,0,15,70.0,110.0,110.0,0.8472222222222222,0.1527777777777778,155,155,305.0,2.0,8.0,20.0,64.5,33.300000000000004,3.3300000000000005,1.0,19.519519519519516,11.16279069767442
116,Ename Samyn Classic,2022,3,01.03,1.1,One-day,Belgium,"UCI, One-day race, 1st March 2022, Belgium",165,25,125.0,540.0,610.0,25,125.0,540.0,610.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,165,165,399.0,7.0,19.0,41.0,120.9,66.39999999999999,6.639999999999999,1.0,8.13253012048193,5.045492142266336
263,GP Industria & Artigianato,2022,3,27.03,1.Pro,One-day,Italy,"UCI, One-day race, 27th March 2022, Italy",127,40,200.0,915.0,1120.0,40,200.0,915.0,1120.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,127,127,202.0,2.0,6.0,18.0,50.2,29.9,2.99,1.0,30.60200668896321,22.31075697211155
