race,year,team_norm,riders_started,slug,tier,points_scored,is_proteam
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,burgos - bh,6,boucles-de-la-mayenne,Pro,0.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,caja rural - seguros rga,5,boucles-de-la-mayenne,Pro,0.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,equipo kern pharma,6,boucles-de-la-mayenne,Pro,0.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,human powered health,5,boucles-de-la-mayenne,Pro,0.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,lotto dstny,6,boucles-de-la-mayenne,Pro,0.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,q36.5 pro cycling team,5,boucles-de-la-mayenne,Pro,0.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,team flanders - baloise,4,boucles-de-la-mayenne,Pro,0.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,totalenergies,6,boucles-de-la-mayenne,Pro,0.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,tudor pro cycling team,6,boucles-de-la-mayenne,Pro,30.0,True
Boucles de la Mayenne - Crédit Mutuel  |  Stage 3,2023,uno-x pro cycling team,6,boucles-de-la-mayenne,Pro,0.0,True
Bredene Koksijde Classic,2022,b&b hotels - ktm,7,bredene-koksijde-classic,Pro,30.0,True
Bredene Koksijde Classic,2022,bardiani-csf-faizanè,6,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2022,bingoal pauwels sauces wb,7,bredene-koksijde-classic,Pro,40.0,True
Bredene Koksijde Classic,2022,human powered health,6,bredene-koksijde-classic,Pro,34.0,True
Bredene Koksijde Classic,2022,sport vlaanderen - baloise,7,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2022,team arkéa samsic,7,bredene-koksijde-classic,Pro,85.0,True
Bredene Koksijde Classic,2022,totalenergies,4,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2022,uno-x pro cycling team,7,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2023,bingoal wb,7,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2023,human powered health,5,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2023,israel - premier tech,6,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2023,lotto dstny,7,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2023,q36.5 pro cycling team,6,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2023,team flanders - baloise,7,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2023,team novo nordisk,7,bredene-koksijde-classic,Pro,10.0,True
Bredene Koksijde Classic,2023,totalenergies,5,bredene-koksijde-classic,Pro,0.0,True
Bredene Koksijde Classic,2023,uno-x pro cycling team,6,bredene-koksijde-classic,Pro,0.0,True
Bretagne Classic - Ouest-France,2022,b&b hotels - ktm,6,bretagne-classic,UWT,150.0,True
Bretagne Classic - Ouest-France,2022,bardiani-csf-faizanè,6,bretagne-classic,UWT,80.0,True
Bretagne Classic - Ouest-France,2022,bingoal pauwels sauces wb,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2022,team arkéa samsic,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2022,totalenergies,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2022,uno-x pro cycling team,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2023,bingoal wb,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2023,green project - bardiani csf - faizanè,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2023,israel - premier tech,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2023,lotto dstny,7,bretagne-classic,UWT,80.0,True
Bretagne Classic - Ouest-France,2023,totalenergies,7,bretagne-classic,UWT,150.0,True
Bretagne Classic - Ouest-France,2023,tudor pro cycling team,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2024,burgos - bh,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2024,euskaltel - euskadi,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2024,israel - premier tech,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2024,lotto dstny,7,bretagne-classic,UWT,90.0,True
Bretagne Classic - Ouest-France,2024,totalenergies,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2024,uno-x mobility,7,bretagne-classic,UWT,110.0,True
Bretagne Classic - Ouest-France,2025,euskaltel - euskadi,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2025,israel - premier tech,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2025,lotto,7,bretagne-classic,UWT,225.0,True
Bretagne Classic - Ouest-France,2025,totalenergies,7,bretagne-classic,UWT,150.0,True
Bretagne Classic - Ouest-France,2025,tudor pro cycling team,7,bretagne-classic,UWT,70.0,True
Bretagne Classic - Ouest-France,2025,uno-x mobility,7,bretagne-classic,UWT,0.0,True
Bretagne Classic - Ouest-France,2025,vf group - bardiani csf - faizanè,7,bretagne-classic,UWT,26.0,True
Brussels Cycling Classic,2022,b&b hotels - ktm,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2022,bingoal pauwels sauces wb,7,brussels-cycling-classic,Pro,40.0,True
Brussels Cycling Classic,2022,sport vlaanderen - baloise,7,brussels-cycling-classic,Pro,95.0,True
Brussels Cycling Classic,2022,team arkéa samsic,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2022,uno-x pro cycling team,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,bingoal wb,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,bolton equities black spoke,6,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,human powered health,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,israel - premier tech,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,lotto dstny,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,q36.5 pro cycling team,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,team corratec - selle italia,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,team flanders - baloise,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2023,totalenergies,7,brussels-cycling-classic,Pro,45.0,True
Brussels Cycling Classic,2023,uno-x pro cycling team,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,bingoal wb,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,caja rural - seguros rga,6,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,equipo kern pharma,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,israel - premier tech,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,lotto dstny,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,q36.5 pro cycling team,6,brussels-cycling-classic,Pro,45.0,True
Brussels Cycling Classic,2024,tdt - unibet cycling team,6,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,team flanders - baloise,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,team novo nordisk,7,brussels-cycling-classic,Pro,14.0,True
Brussels Cycling Classic,2024,totalenergies,6,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2024,uno-x mobility,7,brussels-cycling-classic,Pro,125.0,True
Brussels Cycling Classic,2024,vf group - bardiani csf - faizanè,7,brussels-cycling-classic,Pro,35.0,True
Brussels Cycling Classic,2025,caja rural - seguros rga,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,equipo kern pharma,6,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,euskaltel - euskadi,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,israel - premier tech,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,lotto,7,brussels-cycling-classic,Pro,110.0,True
Brussels Cycling Classic,2025,q36.5 pro cycling team,5,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,team flanders - baloise,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,team solution tech - vini fantini,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,totalenergies,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,tudor pro cycling team,6,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,unibet tietema rockets,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,uno-x mobility,7,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,vf group - bardiani csf - faizanè,6,brussels-cycling-classic,Pro,0.0,True
Brussels Cycling Classic,2025,wagner bazin wb,7,brussels-cycling-classic,Pro,16.0,True
CIC - Mont Ventoux,2023,burgos - bh,6,cic-mont-ventoux,Pro,0.0,True
CIC - Mont Ventoux,2023,caja rural - seguros rga,7,cic-mont-ventoux,Pro,0.0,True
CIC - Mont Ventoux,2023,equipo kern pharma,6,cic-mont-ventoux,Pro,0.0,True
CIC - Mont Ventoux,2023,euskaltel - euskadi,7,cic-mont-ventoux,Pro,22.0,True
CIC - Mont Ventoux,2023,israel - premier tech,7,cic-mont-ventoux,Pro,85.0,True
CIC - Mont Ventoux,2023,totalenergies,7,cic-mont-ventoux,Pro,0.0,True
CIC - Mont Ventoux,2023,uno-x pro cycling team,7,cic-mont-ventoux,Pro,0.0,True
CRO Race  |  General classification,2022,b&b hotels - ktm,4,tour-of-croatia,Lower,28.0,True
CRO Race  |  General classification,2022,bardiani-csf-faizanè,5,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2022,bingoal pauwels sauces wb,6,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2022,caja rural - seguros rga,7,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2022,eolo-kometa,7,tour-of-croatia,Lower,36.0,True
CRO Race  |  General classification,2022,equipo kern pharma,6,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2022,human powered health,7,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2022,uno-x pro cycling team,6,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2023,caja rural - seguros rga,6,tour-of-croatia,Lower,100.0,True
CRO Race  |  General classification,2023,eolo-kometa,7,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2023,equipo kern pharma,5,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2023,q36.5 pro cycling team,6,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2023,uno-x pro cycling team,7,tour-of-croatia,Lower,70.0,True
CRO Race  |  General classification,2025,caja rural - seguros rga,7,tour-of-croatia,Lower,36.0,True
CRO Race  |  General classification,2025,equipo kern pharma,5,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2025,israel - premier tech,7,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2025,team polti visitmalta,5,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2025,team solution tech - vini fantini,6,tour-of-croatia,Lower,0.0,True
CRO Race  |  General classification,2025,vf group - bardiani csf - faizanè,6,tour-of-croatia,Lower,0.0,True
Cadel Evans Great Ocean Road Race,2023,bolton equities black spoke,7,great-ocean-road-race,UWT,34.0,True
Cadel Evans Great Ocean Road Race,2023,israel - premier tech,7,great-ocean-road-race,UWT,190.0,True
Cadel Evans Great Ocean Road Race,2024,israel - premier tech,7,great-ocean-road-race,UWT,90.0,True
Cadel Evans Great Ocean Road Race - Men,2025,israel - premier tech,7,great-ocean-road-race,UWT,70.0,True
Cholet - Pays de la Loire,2023,bolton equities black spoke,7,cholet-pays-de-loire,Lower,0.0,True
Cholet - Pays de la Loire,2023,burgos - bh,7,cholet-pays-de-loire,Lower,18.0,True
Cholet - Pays de la Loire,2023,euskaltel - euskadi,7,cholet-pays-de-loire,Lower,0.0,True
Cholet - Pays de la Loire,2023,human powered health,6,cholet-pays-de-loire,Lower,0.0,True
Cholet - Pays de la Loire,2023,team flanders - baloise,7,cholet-pays-de-loire,Lower,28.0,True
Cholet - Pays de la Loire,2023,totalenergies,7,cholet-pays-de-loire,Lower,0.0,True
Cholet - Pays de la Loire,2023,tudor pro cycling team,6,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2024,bingoal wb,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2024,burgos - bh,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2024,equipo kern pharma,6,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2024,euskaltel - euskadi,7,cholet-pays-de-loire,Lower,12.0,True
Cholet Agglo Tour,2024,team novo nordisk,7,cholet-pays-de-loire,Lower,28.0,True
Cholet Agglo Tour,2024,totalenergies,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2025,burgos burpellet bh,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2025,caja rural - seguros rga,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2025,equipo kern pharma,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2025,euskaltel - euskadi,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2025,team novo nordisk,7,cholet-pays-de-loire,Lower,8.0,True
Cholet Agglo Tour,2025,team polti visitmalta,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2025,totalenergies,7,cholet-pays-de-loire,Lower,0.0,True
Cholet Agglo Tour,2025,unibet tietema rockets,7,cholet-pays-de-loire,Lower,107.0,True
Cholet Agglo Tour,2025,vf group - bardiani csf - faizanè,6,cholet-pays-de-loire,Lower,28.0,True
Cholet Agglo Tour,2025,wagner bazin wb,7,cholet-pays-de-loire,Lower,0.0,True
Circuit Franco-Belge,2022,alpecin - deceuninck,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2022,b&b hotels - ktm,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2022,bingoal pauwels sauces wb,7,circuit-franco-belge,Pro,30.0,True
Circuit Franco-Belge,2022,sport vlaanderen - baloise,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2022,team arkéa samsic,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2022,totalenergies,6,circuit-franco-belge,Pro,85.0,True
Circuit Franco-Belge,2022,uno-x pro cycling team,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2023,bingoal wb,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2023,bolton equities black spoke,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2023,human powered health,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2023,israel - premier tech,6,circuit-franco-belge,Pro,60.0,True
Circuit Franco-Belge,2023,lotto dstny,7,circuit-franco-belge,Pro,125.0,True
Circuit Franco-Belge,2023,q36.5 pro cycling team,6,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2023,team flanders - baloise,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2023,totalenergies,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2023,uno-x pro cycling team,7,circuit-franco-belge,Pro,85.0,True
Circuit Franco-Belge,2024,bingoal wb,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2024,caja rural - seguros rga,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2024,equipo kern pharma,6,circuit-franco-belge,Pro,35.0,True
Circuit Franco-Belge,2024,israel - premier tech,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2024,lotto dstny,6,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2024,q36.5 pro cycling team,6,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2024,tdt - unibet cycling team,6,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2024,team flanders - baloise,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2024,team novo nordisk,7,circuit-franco-belge,Pro,30.0,True
Circuit Franco-Belge,2024,totalenergies,6,circuit-franco-belge,Pro,45.0,True
Circuit Franco-Belge,2024,uno-x mobility,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2025,caja rural - seguros rga,7,circuit-franco-belge,Pro,60.0,True
Circuit Franco-Belge,2025,equipo kern pharma,6,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2025,euskaltel - euskadi,6,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2025,israel - premier tech,7,circuit-franco-belge,Pro,85.0,True
Circuit Franco-Belge,2025,lotto,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2025,q36.5 pro cycling team,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2025,team flanders - baloise,7,circuit-franco-belge,Pro,14.0,True
Circuit Franco-Belge,2025,team polti visitmalta,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2025,totalenergies,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2025,tudor pro cycling team,7,circuit-franco-belge,Pro,0.0,True
Circuit Franco-Belge,2025,uno-x mobility,7,circuit-franco-belge,Pro,125.0,True
Circuit Franco-Belge,2025,wagner bazin wb,7,circuit-franco-belge,Pro,0.0,True
Circuit de Charleroi Wallonie,2023,bingoal wb,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Charleroi Wallonie,2023,bolton equities black spoke,7,circuit-de-wallonie,Lower,24.0,True
Circuit de Charleroi Wallonie,2023,euskaltel - euskadi,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Charleroi Wallonie,2023,israel - premier tech,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Charleroi Wallonie,2023,lotto dstny,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Charleroi Wallonie,2023,q36.5 pro cycling team,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Charleroi Wallonie,2023,team flanders - baloise,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Charleroi Wallonie,2023,totalenergies,6,circuit-de-wallonie,Lower,0.0,True
Circuit de Charleroi Wallonie,2023,tudor pro cycling team,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Wallonie,2024,bingoal wb,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Wallonie,2024,israel - premier tech,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Wallonie,2024,lotto dstny,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Wallonie,2024,q36.5 pro cycling team,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Wallonie,2024,team novo nordisk,7,circuit-de-wallonie,Lower,3.0,True
Circuit de Wallonie,2024,totalenergies,7,circuit-de-wallonie,Lower,0.0,True
Circuit de Wallonie,2024,uno-x mobility,7,circuit-de-wallonie,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,burgos - bh,7,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,caja rural - seguros rga,7,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,drone hopper - androni giocattoli,7,circuito-de-getxo,Lower,55.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,eolo-kometa,7,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,equipo kern pharma,7,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,euskaltel - euskadi,7,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,human powered health,7,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,team arkéa samsic,7,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2022,totalenergies,6,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2023,burgos - bh,7,circuito-de-getxo,Lower,0.0,True
Circuito de Getxo - Memorial Hermanos Otxoa,2023,caja rural - seguros rga,7,circuito-de-getxo,Lower,24.0,True
