rider_slug,rider_name,year_from,year_to,team_from,team_from_slug,team_from_class,team_from_annotation,team_from_trainee_flag,team_from_as_from_mmdd,team_from_until_mmdd,team_to,team_to_slug,team_to_class,team_to_match_status,transfer_context_type,had_prior_year_trainee_with_team_to,date_of_birth,age_at_transfer,age_on_jan_1,specialty_primary,specialty_primary_score,origin_team_context_group,origin_is_development_like,origin_class_rank,destination_class_rank,transfer_class_step,transfer_step_label,prior_year_uci_points,prior_year_racedays,prior_year_points_per_raceday,prior_year_result_summary_source,prior_year_n_starts,prior_year_n_started,prior_year_n_finished,prior_year_n_wins,prior_year_n_podiums,prior_year_n_top10s,prior_year_n_scoring_results,prior_year_finish_rate,prior_year_scoring_rate,prior_year_uci_points_from_stages,prior_year_uci_points_from_gc,prior_year_uci_points_from_one_day,prior_year_uci_points_from_secondary,prior_year_stage_points_share,prior_year_gc_points_share,prior_year_one_day_points_share,prior_year_secondary_points_share,prior_year_scored_150_flag,prior_year_scored_250_flag,prior_year_panel_available,prior_year_baseline_available,prior_year_baseline_source,prior_year_racedays_is_proxy,prior_year_uci_points_external_context,prior_year_pcs_points_external_context,prior_year_racedays_external_context_proxy,prior_year_n_starts_external_context,prior_year_n_started_external_context,prior_year_n_finished_external_context,prior_year_n_wins_external_context,prior_year_n_podiums_external_context,prior_year_n_top10s_external_context,prior_year_n_scoring_results_external_context,prior_year_uci_points_from_stages_external_context,prior_year_uci_points_from_gc_external_context,prior_year_uci_points_from_one_day_external_context,prior_year_uci_points_from_secondary_external_context,prior_year_external_context_available,prior_year_external_source_url,prior_year_external_source_cache_path,prior_year_external_scraped_at,prior_year_external_parse_status,prior_year_external_status,prior_panel_team_name,prior_panel_team_slug,prior_panel_team_class,current_year_uci_points,current_year_racedays,current_year_points_per_raceday,uci_points_delta_post_transfer,racedays_delta_post_transfer,points_per_raceday_delta_post_transfer,prior_team_rank_within_roster,new_team_rank_within_roster,old_team_rank,old_team_total_uci_points,old_team_n_riders_150,old_team_depth_rank,new_team_rank,new_team_total_uci_points,new_team_n_riders_150,new_team_depth_rank,new_team_avg_points_per_raceday,new_team_median_points_per_raceday,new_team_points_per_rider_raceday,share_of_new_team_points_at_join,prior_vs_new_team_avg_ppr_ratio,new_team_archetype_anchor_count,new_team_archetype_engine_count,new_team_archetype_banker_count,new_team_top1_share,new_team_top3_share,new_team_top5_share,matched_intra_proteam_transfer_file,pts_carried,uci_pts_from,uci_pts_to,pts_in,n_in,pts_out,n_out,net_pts_delta,net_n_delta,rank_change,pts_change,team_delta_rank_within_year,team_delta_total_pts,profile_source_url,profile_source_cache_path,profile_scraped_at,source_url,source_cache_path,scraped_at,parse_status
roberto-gonzalez,GONZÁLEZ Roberto Carlos,2023,2024,Mg.K Vis - Colors for Peace,mg.k-vis-color-for-peace--2023,CT,as from 01/04,False,04-01,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,external_to_panel_transfer,False,1994-05-21,29.62,29.62,tt,149.0,continental_origin,False,2.0,3.0,1.0,step_up,8.0,31.0,0.25806451612903225,external_results_page,31.0,31.0,29.0,0.0,0.0,8.0,2.0,0.9354838709677419,0.06451612903225806,0.0,3.0,5.0,0.0,0.0,0.375,0.625,0.0,False,False,False,True,external_results_page,True,8.0,2.0,31.0,31.0,31.0,29.0,0.0,0.0,8.0,2.0,0.0,3.0,5.0,0.0,True,https://www.procyclingstats.com/rider/roberto-gonzalez/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/roberto-gonzalez-2023.md,2026-04-13T02:35:43+00:00,ok,ok,,,,14.0,53.0,0.2641509433962264,6.0,22.0,0.006086427267194161,,14,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.0067226890756302525,0.3631735590712089,0,0,0,0.193277,0.49916,0.691597,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/roberto-gonzalez,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/roberto-gonzalez.md,2026-04-12T17:24:40+00:00,https://www.procyclingstats.com/rider/roberto-gonzalez,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/roberto-gonzalez.md,2026-04-12T17:24:40+00:00,ok
jakub-mareczko,MARECZKO Jakub,2023,2024,Alpecin - Deceuninck,alpecin-deceuninck-2023,WT,,False,,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,external_to_panel_transfer,False,1994-04-30,29.67,29.67,sprint,4066.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,260.0,39.0,6.666666666666667,external_results_page,39.0,37.0,36.0,2.0,5.0,10.0,10.0,0.972972972972973,0.2564102564102564,65.0,0.0,195.0,0.0,0.25,0.0,0.75,0.0,True,True,False,True,external_results_page,True,260.0,193.0,39.0,39.0,37.0,36.0,2.0,5.0,10.0,10.0,65.0,0.0,195.0,0.0,True,https://www.procyclingstats.com/rider/jakub-mareczko/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/jakub-mareczko-2023.md,2026-04-13T02:35:41+00:00,ok,ok,,,,195.0,62.0,3.1451612903225805,-65.0,23.0,-3.5215053763440864,,2,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.2184873949579832,9.381983609339564,0,0,0,0.193277,0.49916,0.691597,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/jakub-mareczko,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jakub-mareczko.md,2026-04-12T17:16:57+00:00,https://www.procyclingstats.com/rider/jakub-mareczko,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jakub-mareczko.md,2026-04-12T17:16:57+00:00,ok
alessandro-monaco,MONACO Alessandro,2023,2024,Team Technipes #inEmiliaRomagna,team-technipes-inemiliaromagn-2023,CT,,False,,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,external_to_panel_transfer,False,1998-02-04,25.91,25.91,climber,92.0,continental_origin,False,2.0,3.0,1.0,step_up,32.0,48.0,0.6666666666666666,external_results_page,48.0,48.0,42.0,2.0,2.0,12.0,8.0,0.875,0.16666666666666666,7.0,14.0,11.0,0.0,0.21875,0.4375,0.34375,0.0,False,False,False,True,external_results_page,True,32.0,27.0,48.0,48.0,48.0,42.0,2.0,2.0,12.0,8.0,7.0,14.0,11.0,0.0,True,https://www.procyclingstats.com/rider/alessandro-monaco/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/alessandro-monaco-2023.md,2026-04-13T02:35:40+00:00,ok,ok,,,,35.0,60.0,0.5833333333333334,3.0,12.0,-0.08333333333333326,,11,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.02689075630252101,0.9381983609339563,0,0,0,0.193277,0.49916,0.691597,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/alessandro-monaco,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/alessandro-monaco.md,2026-04-12T17:08:57+00:00,https://www.procyclingstats.com/rider/alessandro-monaco,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/alessandro-monaco.md,2026-04-12T17:08:57+00:00,ok
mark-padun,PADUN Mark,2023,2024,EF Education - EasyPost,ef-education-easypost-2023,WT,,False,,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,external_to_panel_transfer,False,1996-07-06,27.49,27.49,climber,678.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,66.0,39.0,1.6923076923076923,external_results_page,39.0,37.0,29.0,0.0,1.0,4.0,3.0,0.7837837837837838,0.07692307692307693,3.0,60.0,3.0,0.0,0.045454545454545456,0.9090909090909091,0.045454545454545456,0.0,False,False,False,True,external_results_page,True,66.0,50.0,39.0,39.0,37.0,29.0,0.0,1.0,4.0,3.0,3.0,60.0,3.0,0.0,True,https://www.procyclingstats.com/rider/mark-padun/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/mark-padun-2023.md,2026-04-13T02:35:42+00:00,ok,ok,,,,0.0,7.0,0.0,-66.0,-32.0,-1.6923076923076923,,25,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.05546218487394958,2.381580454678504,0,0,0,0.193277,0.49916,0.691597,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/mark-padun,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/mark-padun.md,2026-04-12T17:21:36+00:00,https://www.procyclingstats.com/rider/mark-padun,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/mark-padun.md,2026-04-12T17:21:36+00:00,ok
francesco-parravano,PARRAVANO Francesco,2023,2024,Aran Cucine Vejus,aran-cucine-vejus-2023,CLUB,,False,,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,external_to_panel_transfer,False,2000-12-17,23.04,23.04,hills,20.0,club_origin,False,1.0,3.0,2.0,step_up,5.0,17.0,0.29411764705882354,external_results_page,17.0,17.0,17.0,1.0,2.0,14.0,1.0,1.0,0.058823529411764705,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,5.0,0.0,17.0,17.0,17.0,17.0,1.0,2.0,14.0,1.0,0.0,0.0,5.0,0.0,True,https://www.procyclingstats.com/rider/francesco-parravano/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/francesco-parravano-2023.md,2026-04-13T02:35:41+00:00,ok,ok,,,,0.0,5.0,0.0,-5.0,-12.0,-0.29411764705882354,,26,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.004201680672268907,0.41391104158851016,0,0,0,0.193277,0.49916,0.691597,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/francesco-parravano,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/francesco-parravano.md,2026-04-12T17:13:24+00:00,https://www.procyclingstats.com/rider/francesco-parravano,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/francesco-parravano.md,2026-04-12T17:13:24+00:00,ok
carlos-samudio,SAMUDIO Carlos,2023,2024,Mg.K Vis - Colors for Peace,mg.k-vis-color-for-peace--2023,CT,as from 31/03,False,03-31,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,external_to_panel_transfer,False,1997-10-05,26.24,26.24,tt,133.0,continental_origin,False,2.0,3.0,1.0,step_up,3.0,26.0,0.11538461538461539,external_results_page,26.0,26.0,22.0,0.0,5.0,12.0,1.0,0.8461538461538461,0.038461538461538464,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,external_results_page,True,3.0,0.0,26.0,26.0,26.0,22.0,0.0,5.0,12.0,1.0,0.0,3.0,0.0,0.0,True,https://www.procyclingstats.com/rider/carlos-samudio/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/carlos-samudio-2023.md,2026-04-13T02:35:41+00:00,ok,ok,,,,23.0,26.0,0.8846153846153846,20.0,0.0,0.7692307692307692,,13,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.0025210084033613447,0.16238048554626167,0,0,0,0.193277,0.49916,0.691597,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/carlos-samudio,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/carlos-samudio.md,2026-04-12T17:10:45+00:00,https://www.procyclingstats.com/rider/carlos-samudio,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/carlos-samudio.md,2026-04-12T17:10:45+00:00,ok
kristian-sbaragli,SBARAGLI Kristian,2023,2024,Alpecin - Deceuninck,alpecin-deceuninck-2023,WT,,False,,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,external_to_panel_transfer,False,1990-05-08,33.65,33.65,oneday,1948.0,worldtour_origin,False,4.0,3.0,-1.0,step_down,178.0,67.0,2.656716417910448,external_results_page,67.0,65.0,64.0,0.0,1.0,3.0,11.0,0.9846153846153847,0.16417910447761194,0.0,10.0,168.0,0.0,0.0,0.056179775280898875,0.9438202247191011,0.0,True,False,False,True,external_results_page,True,178.0,137.0,67.0,67.0,65.0,64.0,0.0,1.0,3.0,11.0,0.0,10.0,168.0,0.0,True,https://www.procyclingstats.com/rider/kristian-sbaragli/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/kristian-sbaragli-2023.md,2026-04-13T02:35:42+00:00,ok,ok,,,,230.0,62.0,3.7096774193548385,52.0,-5.0,1.0529610014443906,,1,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.1495798319327731,3.7387904831248706,0,0,0,0.193277,0.49916,0.691597,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/kristian-sbaragli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/kristian-sbaragli.md,2026-04-12T17:18:40+00:00,https://www.procyclingstats.com/rider/kristian-sbaragli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/kristian-sbaragli.md,2026-04-12T17:18:40+00:00,ok
mark-stewart,STEWART Mark,2023,2024,Bolton Equities Black Spoke,bolton-equities-black-spoke-2023,PRT,,False,,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,panel_to_panel_transfer,False,1995-08-25,28.35,28.35,gc,252.0,proteam_origin,False,3.0,3.0,0.0,lateral,256.0,46.0,5.565217391304348,panel_result_summary,45.0,44.0,43.0,0.0,4.0,10.0,10.0,0.9772727272727273,0.2222222222222222,10.0,13.0,233.0,0.0,0.0390625,0.05078125,0.91015625,0.0,True,True,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Bolton Equities Black Spoke,bolton-equities-black-spoke-2023,PRT,0.0,45.0,0.0,-256.0,-1.0,-5.565217391304348,3.0,27,8.0,2284.0,6.0,7.0,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.21512605042016808,7.8319167521443305,0,0,0,0.193277,0.49916,0.691597,True,59.0,59.0,59.0,,,,,,,,,,,https://www.procyclingstats.com/rider/mark-stewart,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/mark-stewart.md,2026-04-12T17:21:39+00:00,https://www.procyclingstats.com/rider/mark-stewart,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/mark-stewart.md,2026-04-12T17:21:39+00:00,ok
arnaud-tissieres,TISSIÈRES Arnaud,2023,2024,Elite Fondations Cycling Team,elite-fondations-cycling-team-2023,CLUB,,False,,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,external_to_panel_transfer,False,1996-05-14,27.63,27.63,sprint,16.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,39.0,0.0,external_results_page,39.0,39.0,39.0,1.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,39.0,39.0,39.0,39.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/arnaud-tissieres/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/arnaud-tissieres-2023.md,2026-04-13T02:35:41+00:00,ok,ok,,,,0.0,10.0,0.0,0.0,-29.0,0.0,,28,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.0,0.0,0,0,0,0.193277,0.49916,0.691597,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/arnaud-tissieres,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/arnaud-tissieres.md,2026-04-12T17:08:57+00:00,https://www.procyclingstats.com/rider/arnaud-tissieres,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/arnaud-tissieres.md,2026-04-12T17:08:57+00:00,ok
kyrylo-tsarenko,TSARENKO Kyrylo,2023,2024,Hopplà - Petroli Firenze - Don Camillo,casillo-petroli-firenze-hoppla-2023,CLUB,,False,,,Team Corratec - Vini Fantini,team-corratec-vini-fantini-2024,PRT,exact_slug_match,promotion_after_trainee,True,2000-10-13,23.22,23.22,gc,295.0,club_origin,False,1.0,3.0,2.0,step_up,3.0,13.0,0.23076923076923078,panel_result_summary,18.0,18.0,16.0,1.0,4.0,7.0,1.0,0.8888888888888888,0.05555555555555555,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Team Corratec - Selle Italia,team-corratec-selle-italia-2023,PRT,139.0,63.0,2.2063492063492065,136.0,50.0,1.9755799755799757,21.0,4,,,,,15,1190.0,3,13.0,0.7105817857142858,0.251123,0.897436,0.0025210084033613447,0.32476097109252333,0,0,0,0.193277,0.49916,0.691597,True,383.0,383.0,383.0,,,,,,,,,,,https://www.procyclingstats.com/rider/kyrylo-tsarenko,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/kyrylo-tsarenko.md,2026-04-12T17:18:40+00:00,https://www.procyclingstats.com/rider/kyrylo-tsarenko,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/kyrylo-tsarenko.md,2026-04-12T17:18:40+00:00,ok
lars-craps,CRAPS Lars,2023,2024,Soudal Quick-Step Devo Team,soudal-quick-step-devo-2023,CT,,False,,,Team Flanders - Baloise,team-flanders-baloise-2024,PRT,exact_slug_match,external_to_panel_transfer,False,2001-10-17,22.21,22.21,gc,133.0,development_origin,True,2.0,3.0,1.0,step_up,6.25,53.0,0.1179245283018868,external_results_page,53.0,51.0,49.0,0.0,2.0,12.0,2.0,0.9607843137254902,0.03773584905660377,1.25,5.0,0.0,0.0,0.2,0.8,0.0,0.0,False,False,False,True,external_results_page,True,6.25,4.0,53.0,53.0,51.0,49.0,0.0,2.0,12.0,2.0,1.25,5.0,0.0,0.0,True,https://www.procyclingstats.com/rider/lars-craps/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/lars-craps-2023.md,2026-04-13T02:35:42+00:00,ok,ok,,,,99.0,51.0,1.9411764705882353,92.75,-2.0,1.8232519422863485,,2,,,,,16,660.0,1,16.0,0.7633544,0.590992,0.929577,0.00946969696969697,0.154482018184328,0,0,0,0.271212,0.533333,0.704545,False,,,,10.0,1.0,424.0,1.0,-414.0,0.0,3.0,-955.0,16.0,597.0,https://www.procyclingstats.com/rider/lars-craps,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/lars-craps.md,2026-04-12T17:18:40+00:00,https://www.procyclingstats.com/rider/lars-craps,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/lars-craps.md,2026-04-12T17:18:40+00:00,ok
jasper-dejaegher,DEJAEGHER Jasper,2023,2024,Circus - ReUz - Technord,circus-reuz-technord-2023,CT,,False,,,Team Flanders - Baloise,team-flanders-baloise-2024,PRT,exact_slug_match,external_to_panel_transfer,False,2001-01-23,22.94,22.94,sprint,45.0,continental_origin,False,2.0,3.0,1.0,step_up,48.0,45.0,1.0666666666666667,external_results_page,45.0,44.0,41.0,8.0,16.0,22.0,5.0,0.9318181818181818,0.1111111111111111,15.0,30.0,3.0,0.0,0.3125,0.625,0.0625,0.0,False,False,False,True,external_results_page,True,48.0,29.0,45.0,45.0,44.0,41.0,8.0,16.0,22.0,5.0,15.0,30.0,3.0,0.0,True,https://www.procyclingstats.com/rider/jasper-dejaegher/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/jasper-dejaegher-2023.md,2026-04-13T02:35:42+00:00,ok,ok,,,,0.0,23.0,0.0,-48.0,-22.0,-1.0666666666666667,,17,,,,,16,660.0,1,16.0,0.7633544,0.590992,0.929577,0.07272727272727272,1.3973413484833082,0,0,0,0.271212,0.533333,0.704545,False,,,,10.0,1.0,424.0,1.0,-414.0,0.0,3.0,-955.0,16.0,597.0,https://www.procyclingstats.com/rider/jasper-dejaegher,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jasper-dejaegher.md,2026-04-12T17:17:42+00:00,https://www.procyclingstats.com/rider/jasper-dejaegher,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jasper-dejaegher.md,2026-04-12T17:17:42+00:00,ok
siebe-deweirdt,DEWEIRDT Siebe,2023,2024,Soudal Quick-Step Devo Team,soudal-quick-step-devo-2023,CT,,False,,,Team Flanders - Baloise,team-flanders-baloise-2024,PRT,exact_slug_match,external_to_panel_transfer,False,2002-05-08,21.65,21.65,oneday,47.0,development_origin,True,2.0,3.0,1.0,step_up,38.0,48.0,0.7916666666666666,external_results_page,48.0,46.0,41.0,2.0,5.0,17.0,4.0,0.8913043478260869,0.08333333333333333,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,38.0,7.0,48.0,48.0,46.0,41.0,2.0,5.0,17.0,4.0,0.0,0.0,38.0,0.0,True,https://www.procyclingstats.com/rider/siebe-deweirdt/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/siebe-deweirdt-2023.md,2026-04-13T02:35:43+00:00,ok,ok,,,,10.0,31.0,0.3225806451612903,-28.0,-17.0,-0.4690860215053763,,13,,,,,16,660.0,1,16.0,0.7633544,0.590992,0.929577,0.05757575757575758,1.0370892820774553,0,0,0,0.271212,0.533333,0.704545,False,,,,10.0,1.0,424.0,1.0,-414.0,0.0,3.0,-955.0,16.0,597.0,https://www.procyclingstats.com/rider/siebe-deweirdt,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/siebe-deweirdt.md,2026-04-12T17:26:59+00:00,https://www.procyclingstats.com/rider/siebe-deweirdt,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/siebe-deweirdt.md,2026-04-12T17:26:59+00:00,ok
dylan-vandenstorme,VANDENSTORME Dylan,2023,2024,Circus - ReUz - Technord,circus-reuz-technord-2023,CT,,False,,,Team Flanders - Baloise,team-flanders-baloise-2024,PRT,exact_slug_match,external_to_panel_transfer,False,2002-04-19,21.7,21.7,oneday,74.0,continental_origin,False,2.0,3.0,1.0,step_up,39.0,62.0,0.6290322580645161,external_results_page,62.0,61.0,60.0,1.0,9.0,25.0,4.0,0.9836065573770492,0.06451612903225806,5.0,0.0,33.0,0.0,0.13157894736842105,0.0,0.868421052631579,0.0,False,False,False,True,external_results_page,True,39.0,12.0,62.0,62.0,61.0,60.0,1.0,9.0,25.0,4.0,5.0,0.0,33.0,0.0,True,https://www.procyclingstats.com/rider/dylan-vandenstorme/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/dylan-vandenstorme-2023.md,2026-04-13T02:35:41+00:00,ok,ok,,,,65.0,55.0,1.1818181818181819,26.0,-7.0,0.5527859237536658,,4,,,,,16,660.0,1,16.0,0.7633544,0.590992,0.929577,0.05909090909090909,0.8240369847406606,0,0,0,0.271212,0.533333,0.704545,False,,,,10.0,1.0,424.0,1.0,-414.0,0.0,3.0,-955.0,16.0,597.0,https://www.procyclingstats.com/rider/dylan-vandenstorme,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/dylan-vandenstorme.md,2026-04-12T17:13:03+00:00,https://www.procyclingstats.com/rider/dylan-vandenstorme,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/dylan-vandenstorme.md,2026-04-12T17:13:03+00:00,ok
yentl-vandevelde,VANDEVELDE Yentl,2023,2024,TDT - Unibet Cycling Team,tdt-unibet-2023,CT,,False,,,Team Flanders - Baloise,team-flanders-baloise-2024,PRT,exact_slug_match,external_to_panel_transfer,False,2000-10-31,23.17,23.17,sprint,71.0,continental_origin,False,2.0,3.0,1.0,step_up,23.0,49.0,0.46938775510204084,external_results_page,49.0,49.0,43.0,1.0,4.0,13.0,2.0,0.8775510204081632,0.04081632653061224,20.0,0.0,3.0,0.0,0.8695652173913043,0.0,0.13043478260869565,0.0,False,False,False,True,external_results_page,True,23.0,33.0,49.0,49.0,49.0,43.0,1.0,4.0,13.0,2.0,20.0,0.0,3.0,0.0,True,https://www.procyclingstats.com/rider/yentl-vandevelde/2023/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/yentl-vandevelde-2023.md,2026-04-13T02:35:43+00:00,ok,ok,,,,8.0,47.0,0.1702127659574468,-15.0,-2.0,-0.29917498914459406,,14,,,,,16,660.0,1,16.0,0.7633544,0.590992,0.929577,0.03484848484848485,0.6149014862585986,0,0,0,0.271212,0.533333,0.704545,False,,,,10.0,1.0,424.0,1.0,-414.0,0.0,3.0,-955.0,16.0,597.0,https://www.procyclingstats.com/rider/yentl-vandevelde,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/yentl-vandevelde.md,2026-04-12T17:27:54+00:00,https://www.procyclingstats.com/rider/yentl-vandevelde,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/yentl-vandevelde.md,2026-04-12T17:27:54+00:00,ok
victor-vercouillie,VERCOUILLIE Victor,2023,2024,EFC-L&R - Van Mossel,efc-l-r-vulsteke-2023,CLUB,,False,,,Team Flanders - Baloise,team-flanders-baloise-2024,PRT,exact_slug_match,panel_to_panel_transfer,False,2002-11-03,21.16,21.16,oneday,54.0,club_origin,False,1.0,3.0,2.0,step_up,5.0,20.0,0.25,panel_result_summary,18.0,18.0,17.0,0.0,4.0,7.0,1.0,0.9444444444444444,0.05555555555555555,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Bolton Equities Black Spoke,bolton-equities-black-spoke-2023,PRT,0.0,49.0,0.0,-5.0,29.0,-0.25,17.0,20,,,,,16,660.0,1,16.0,0.7633544,0.590992,0.929577,0.007575757575757576,0.3275018785507754,0,0,0,0.271212,0.533333,0.704545,True,10.0,10.0,10.0,10.0,1.0,424.0,1.0,-414.0,0.0,3.0,-955.0,16.0,597.0,https://www.procyclingstats.com/rider/victor-vercouillie,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/victor-vercouillie.md,2026-04-12T17:27:19+00:00,https://www.procyclingstats.com/rider/victor-vercouillie,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/victor-vercouillie.md,2026-04-12T17:27:19+00:00,ok
